-2.07	 2.14
-9.56	 9.69
0.99	 2.21
-2.00	 2.89
-4.55	 7.54
0.05	 2.12
-4.93	 5.17
-9.92	 8.53
-10.55	 6.48
0.54	 2.35
-6.18	 4.80
-1.01	 1.02
-4.79	 5.80
-0.58	 3.32
-0.01	 1.63
-6.13	 6.06
-0.49	 -0.71
-8.74	 7.44
-5.88	 7.53
-7.33	 5.68
-6.05	 7.75
0.01	 2.81
-4.63	 7.62
-6.88	 5.89
-5.41	 5.57
-5.07	 7.12
-9.78	 9.97
-8.14	 9.94
-0.20	 1.66
-10.93	 9.51
-6.57	 7.10
-5.98	 5.59
-1.05	 1.78
-0.53	 1.31
-5.77	 6.33
-5.99	 7.78
-0.45	 2.25
-7.90	 5.93
0.32	 1.49
-6.99	 5.23
-0.44	 2.16
0.67	 2.95
-4.35	 5.13
-9.62	 9.26
-6.68	 6.54
-7.02	 5.25
-9.50	 8.17
0.12	 1.69
-9.64	 8.84
-4.23	 5.12
-7.02	 6.96
-2.08	 1.76
-0.37	 3.09
-4.98	 8.12
0.20	 2.08
-6.37	 6.51
-0.70	 2.58
-9.03	 8.67
-4.61	 7.12
-0.37	 2.94
0.30	 1.02
-8.86	 8.77
0.37	 3.83
-5.45	 5.59
-0.29	 1.16
-9.25	 7.91
-6.19	 6.42
-7.48	 6.22
-1.72	 1.75
-1.07	 2.23
-0.34	 2.53
0.12	 1.87
-7.30	 5.98
-5.27	 4.81
-10.66	 8.17
-0.78	 2.45
-8.53	 8.55
-6.33	 5.12
-0.39	 0.28
-9.01	 10.45
-0.70	 3.06
-9.09	 10.50
-10.80	 7.00
-4.95	 6.08
1.86	 1.18
-6.98	 5.29
-6.79	 4.45
-6.10	 7.72
-7.77	 9.38
-9.05	 8.25
-6.22	 6.26
-7.34	 6.26
-6.12	 6.07
-4.76	 6.53
-7.05	 5.58
1.35	 3.79
-8.93	 9.15
-9.81	 7.53
-1.01	 2.32
-0.32	 0.31
-0.70	 1.12
0.13	 2.41
-5.15	 7.75
-8.70	 8.57
-9.06	 7.32
-1.22	 2.22
0.29	 1.04
-5.75	 6.33
-5.47	 8.76
-4.75	 5.42
-5.47	 6.32
-9.72	 9.16
-7.19	 6.18
-10.74	 8.65
-10.44	 10.53
-1.50	 1.59
-1.12	 2.52
-7.70	 9.27
0.74	 2.41
-3.87	 4.94
-6.08	 5.57
-5.31	 5.94
0.61	 3.74
-0.27	 0.73
-5.99	 6.59
-8.90	 9.95
-4.60	 7.03
-0.60	 3.41
-7.22	 8.42
-6.21	 6.22
-1.09	 2.96
-1.97	 1.82
-6.59	 7.86
-2.67	 1.82
-6.02	 6.10
-5.06	 6.12
-8.15	 10.53
-5.05	 7.34
-9.83	 7.21
-8.55	 7.36
0.12	 3.19
-9.85	 9.87
-6.06	 7.25
0.26	 1.29
-7.49	 6.44
-9.31	 8.54
0.91	 2.49
-5.47	 7.04
0.70	 2.95
-7.44	 9.03
-0.61	 1.72
1.30	 3.45
-10.38	 7.01
-4.98	 5.98
-1.09	 2.17
-7.10	 6.09
0.19	 1.21
-5.05	 7.36
-3.11	 3.55
-5.21	 5.16
-0.83	 2.53
-10.82	 7.60
-6.56	 6.44
-1.08	 2.92
-5.31	 6.51
-7.75	 8.77
-9.05	 10.63
0.31	 1.13
0.10	 2.62
0.77	 3.00
-9.82	 9.13
-6.28	 6.32
-8.79	 8.30
-8.96	 7.13
-9.88	 9.00
0.05	 1.20
-0.16	 1.29
-5.00	 6.31
-11.02	 8.15
-9.81	 8.76
0.02	 3.79
-0.73	 1.21
-9.71	 10.42
-9.31	 9.57
-5.11	 5.24
-5.88	 5.51
1.14	 2.31
-5.97	 6.56
-10.58	 8.18
-5.21	 7.02
-0.61	 1.35
-0.47	 1.60
-4.60	 7.14
-7.42	 5.78
-6.49	 5.60
-7.62	 9.13
-0.81	 2.55
-9.03	 8.31
-11.78	 8.92
-5.83	 4.62
-0.15	 1.89
-0.93	 0.81
0.04	 2.22
-8.84	 8.91
0.49	 1.99
-5.45	 5.78
-9.69	 8.64
-4.11	 5.59
0.22	 3.20
-10.71	 8.91
-6.12	 5.18
-6.17	 5.38
-9.89	 9.10
-10.98	 7.50
-1.08	 0.64
-6.08	 5.51
-0.82	 1.14
-10.21	 8.49
-7.26	 4.87
-9.61	 7.78
0.39	 4.28
-10.27	 8.67
-5.41	 7.12
-0.87	 2.76
-5.84	 6.33
-1.35	 3.47
-8.22	 9.24
-5.36	 6.25
-4.68	 8.72
-0.29	 1.51
-3.28	 2.97
-0.60	 3.22
-7.48	 9.13
-5.44	 6.47
-9.02	 8.73
-4.71	 5.09
-6.43	 5.94
-0.70	 0.56
-0.09	 1.60
-8.09	 8.15
-5.82	 6.69
-7.54	 6.70
-7.29	 8.95
-0.02	 1.08
-6.59	 6.85
-7.18	 8.46
-11.37	 9.24
-6.71	 6.51
-10.00	 8.12
-10.71	 7.98
-9.11	 9.42
-0.89	 2.05
-5.42	 5.30
-9.84	 6.76
-7.36	 9.51
0.27	 3.81
0.30	 2.72
-4.13	 6.52
-1.49	 1.50
-3.89	 6.03
-4.93	 7.10
-10.36	 9.93
-1.08	 1.53
-10.10	 8.52
0.91	 0.63
-7.63	 8.42
-8.92	 8.33
-9.62	 8.89
1.07	 1.29
-7.23	 8.17
-9.87	 7.59
-0.16	 3.32
-4.44	 4.97
-2.35	 3.25
-9.42	 8.64
-10.51	 6.30
-0.83	 2.54
-7.24	 8.65
-2.55	 2.05
-5.44	 5.86
0.71	 1.40
-10.57	 10.71
-10.36	 8.48
-0.32	 2.13
-10.00	 10.61
-4.79	 7.41
-0.13	 3.21
-0.88	 3.19
-8.51	 8.82
-5.53	 6.34
-8.83	 7.82
-6.56	 6.99
-7.82	 9.89
-5.48	 6.19
-9.70	 8.86
0.04	 3.21
-7.25	 7.65
-5.48	 6.14
-10.17	 10.16
-8.98	 8.50
-0.38	 4.00
-4.62	 5.46
-0.69	 1.27
0.17	 2.19
-6.15	 6.59
-7.01	 6.01
-9.20	 8.29
-10.06	 6.77
-5.77	 7.35
-5.26	 5.25
-6.52	 6.50
-11.34	 7.73
-7.95	 8.14
-4.55	 5.66
-10.53	 9.22
-0.01	 2.63
-6.29	 5.72
-3.74	 6.40
-0.91	 0.98
1.05	 2.62
-8.06	 8.34
-9.89	 9.57
-3.01	 2.06
-0.93	 1.38
-6.17	 5.97
-1.97	 3.09
-9.56	 7.71
-10.68	 8.70
-9.87	 7.33
-0.04	 2.67
0.93	 1.58
-9.44	 7.90
-2.49	 2.03
-8.20	 8.43
-5.16	 6.21
-0.19	 1.66
-5.67	 7.71
0.11	 2.36
-9.53	 8.26
-8.73	 9.84
-5.84	 6.28
-10.03	 8.18
-9.80	 7.08
-6.11	 4.84
0.19	 0.61
-8.96	 9.63
-4.06	 6.02
-5.50	 5.50
-0.60	 2.48
0.68	 3.23
-6.05	 3.25
-10.11	 8.92
-6.70	 7.50
-5.03	 5.64
-8.58	 8.10
-5.61	 5.35
-9.86	 9.33
-9.77	 7.58
0.37	 1.30
-9.44	 8.09
0.62	 0.91
-0.85	 1.39
-5.42	 5.49
-1.36	 1.65
-8.57	 9.20
-7.20	 5.29
-5.84	 7.92
-6.18	 4.34
-3.06	 2.10
-1.66	 0.46
-10.03	 8.00
-9.58	 8.13
-7.92	 6.26
-7.76	 10.85
-0.04	 1.27
0.77	 2.84
-6.01	 5.69
0.10	 2.70
-4.26	 7.08
0.09	 3.35
-1.45	 3.98
-9.27	 8.70
-9.44	 8.62
-6.14	 7.20
0.65	 2.83
-9.27	 10.03
-1.87	 2.65
-6.02	 7.06
-3.72	 5.55
0.33	 0.69
-5.19	 7.44
-10.47	 8.93
-10.44	 9.49
-5.35	 7.77
-6.62	 5.39
-0.60	 2.72
-8.08	 8.42
-9.13	 9.34
-8.41	 9.11
-4.74	 5.52
-0.10	 2.87
0.22	 2.17
-3.82	 5.94
-9.53	 10.48
-8.71	 8.86
-9.40	 7.19
-10.11	 6.98
-1.44	 2.62
-0.22	 1.55
-6.69	 7.00
-2.84	 2.50
-5.83	 5.63
-0.43	 0.64
-1.48	 2.45
-4.20	 7.77
0.47	 1.72
-9.48	 9.41
-1.72	 2.82
-8.36	 8.24
-1.74	 1.69
-1.41	 3.30
-6.83	 7.73
-5.75	 7.36
-8.86	 9.26
-10.27	 9.18
-11.47	 10.25
-9.26	 9.53
-8.37	 8.77
-5.67	 7.14
-0.15	 2.11
-0.53	 1.29
-5.89	 5.69
-9.19	 10.76
-4.52	 7.60
-0.47	 3.49
-6.19	 6.52
0.87	 2.67
-9.64	 9.49
-0.68	 1.08
-10.22	 8.77
-9.84	 7.81
-8.68	 9.14
-8.06	 10.06
-5.72	 6.42
-0.38	 0.81
-5.35	 6.24
-9.88	 8.50
-8.39	 6.54
-4.69	 6.90
-2.55	 3.12
-0.40	 1.98
-11.02	 6.84
-9.63	 9.95
-10.92	 9.34
-6.52	 6.03
-5.15	 6.63
-6.98	 6.16
-8.21	 5.51
-8.22	 9.11
-9.34	 10.58
-10.11	 8.33
-7.95	 7.19
-7.87	 7.70
0.52	 2.42
1.25	 3.42
-4.61	 6.09
-5.39	 5.87
-10.78	 6.29
-10.40	 8.14
-4.62	 6.29
-1.57	 0.69
-0.68	 1.35
-8.16	 8.71
-3.66	 5.38
-5.76	 8.42
-10.08	 8.33
-8.47	 10.24
-5.61	 5.95
-0.23	 2.43
-1.39	 1.33
-7.59	 8.07
0.03	 1.77
-9.59	 8.99
-0.56	 2.01
1.47	 1.48
-0.44	 1.20
-4.48	 7.08
0.52	 2.24
-6.58	 7.21
-2.07	 1.48
-5.65	 5.23
-1.42	 1.77
-8.84	 9.67
-5.80	 6.24
-9.28	 9.43
-8.75	 8.73
-5.31	 6.64
-8.89	 8.21
-0.37	 2.06
-0.54	 0.50
0.42	 1.77
-0.57	 3.77
0.02	 -0.17
-5.36	 6.60
-0.12	 5.15
-5.73	 5.59
-5.62	 6.51
-7.47	 7.83
-7.03	 6.39
-8.32	 10.23
-6.41	 6.09
-1.45	 2.35
-7.38	 6.31
-8.72	 9.50
-9.71	 7.91
-6.65	 6.60
-7.90	 7.69
-5.03	 4.81
-10.57	 9.12
-6.27	 6.54
0.47	 3.26
0.19	 1.93
-9.43	 9.34
-9.74	 10.06
-5.88	 5.48
-9.84	 10.14
-0.35	 0.74
-5.89	 7.57
0.30	 3.00
0.29	 2.86
-5.21	 7.91
-9.25	 9.14
-9.18	 8.44
-1.17	 2.43
-7.98	 9.14
0.61	 2.80
-1.48	 2.36
-8.88	 6.61
-0.36	 0.60
-6.30	 6.95
-9.88	 7.17
0.45	 1.08
-6.84	 6.23
-0.15	 3.04
-10.46	 8.84
-9.84	 8.15
-9.98	 8.04
-10.62	 9.29
0.93	 2.40
-6.30	 6.18
0.31	 0.53
-2.39	 2.54
-6.44	 6.02
1.62	 4.04
-9.60	 10.75
-0.72	 3.04
-0.92	 2.07
-9.24	 8.00
-6.98	 6.54
-10.13	 8.86
-9.34	 9.20
-0.81	 2.67
-6.47	 5.75
-10.08	 8.63
-7.63	 7.52
-9.05	 9.05
-4.65	 5.61
-10.14	 9.04
-8.99	 10.14
-10.00	 10.15
-5.90	 5.65
-5.17	 5.49
-9.03	 9.22
-8.25	 8.18
-8.37	 8.83
-9.59	 9.11
0.16	 1.60
0.84	 1.58
-1.57	 2.41
-5.64	 6.38
-5.69	 6.99
0.09	 1.07
-8.53	 9.14
-0.15	 2.01
0.29	 2.30
-0.16	 1.10
-4.70	 5.80
-2.04	 0.72
-5.91	 6.71
-0.36	 1.90
-8.35	 8.42
-5.77	 6.91
-0.99	 2.09
-4.83	 8.23
0.06	 1.48
-10.10	 8.27
-3.86	 5.16
-9.57	 7.99
-6.37	 6.37
-5.72	 6.41
-8.64	 9.44
-9.92	 9.54
-9.47	 8.39
-6.52	 5.79
-9.54	 8.35
-5.42	 6.24
-1.05	 1.31
-8.33	 7.88
-4.81	 4.63
-10.98	 10.03
0.04	 2.68
-10.89	 9.63
-10.12	 9.33
-1.96	 3.39
-5.22	 7.75
-7.13	 7.26
-5.93	 4.75
-1.23	 -0.16
-7.43	 6.39
-7.05	 5.13
-7.28	 6.64
-5.87	 6.56
-1.48	 2.76
-1.82	 2.38
-6.64	 5.65
-8.33	 7.81
-4.79	 5.35
-8.21	 8.62
-8.38	 9.06
-10.41	 9.01
1.00	 2.47
-11.15	 9.89
-5.73	 6.49
-1.23	 2.75
-0.04	 4.18
-8.80	 9.56
-9.45	 10.57
-5.25	 6.29
-9.44	 10.11
0.64	 2.47
-1.68	 2.65
-6.08	 7.90
-9.74	 9.31
-10.49	 9.01
-10.38	 7.72
-10.14	 9.95
-1.29	 2.51
1.04	 3.61
-0.17	 1.60
-9.15	 7.27
-0.33	 1.96
-9.47	 7.38
0.81	 2.63
-1.31	 1.88
-9.96	 10.36
1.09	 3.52
-5.84	 7.68
-9.14	 7.98
-5.81	 6.25
-6.29	 5.24
-6.71	 6.05
-4.73	 6.18
0.51	 2.70
-9.18	 8.35
-6.24	 7.71
-9.49	 8.76
-1.18	 0.73
-6.95	 7.65
-1.00	 1.20
-10.61	 10.44
-8.11	 9.59
-5.11	 5.14
0.94	 1.37
-7.26	 5.25
-6.07	 6.17
-0.48	 3.53
-1.89	 1.08
0.40	 2.39
-10.13	 7.36
-4.62	 6.53
-10.84	 8.96
-8.81	 8.17
-8.45	 10.50
0.61	 2.20
-9.50	 11.37
-11.30	 10.23
-0.21	 0.97
-8.89	 7.76
-10.36	 9.52
-5.11	 5.74
-6.31	 6.92
-7.06	 6.32
-7.79	 7.17
-5.98	 6.12
-5.78	 5.64
-5.46	 5.43
-6.47	 5.56
-5.94	 6.25
0.61	 2.64
-1.14	 2.08
1.97	 2.40
-5.66	 7.68
-7.81	 8.06
-6.82	 5.73
-1.72	 2.16
-5.25	 5.03
-11.41	 9.17
-1.64	 3.21
-0.69	 2.92
-8.40	 9.84
-8.14	 7.86
-6.33	 6.65
-6.78	 6.54
-8.31	 9.04
-12.30	 10.13
-9.63	 9.24
-1.26	 2.12
-10.14	 8.91
0.80	 1.74
-9.36	 9.40
-5.59	 5.84
-4.56	 4.92
-0.83	 1.32
-9.78	 9.47
-0.28	 4.44
-6.54	 6.42
-4.28	 6.48
1.20	 1.75
-0.11	 3.01
-5.64	 7.15
-1.29	 2.62
-0.77	 -0.11
-8.31	 8.20
-9.35	 9.68
-9.06	 10.09
-10.19	 10.79
-5.78	 7.99
-10.52	 8.80
-9.00	 8.38
0.85	 5.12
0.68	 2.58
-1.15	 1.09
0.55	 3.10
-8.60	 8.90
1.35	 0.94
-6.88	 7.63
-6.99	 6.05
-8.34	 9.74
-6.05	 5.38
-11.30	 9.80
-1.11	 3.51
-6.43	 6.50
-5.08	 6.38
1.26	 0.97
-0.35	 0.64
-7.74	 6.81
-8.35	 9.03
-7.48	 8.91
-5.32	 4.95
-0.69	 1.71
-8.61	 8.77
